Time [s],Coolant Temp [F],Engine Speed [RPM],Exhaust Gas Temp [F] 
391.166555,174.20000000000002,6446.95752,-
391.177892,174.20000000000002,6441.87933,-
391.189315,174.20000000000002,6494.223749999999,-
391.193134,-,-,1436.437255859375
391.196949,174.20000000000002,6486.41115,-
391.208299,174.20000000000002,6491.489339999999,-
391.215916,174.20000000000002,6478.59855,-
391.22723,174.20000000000002,6540.31809,-
391.23834,174.20000000000002,6569.2247099999995,-
391.257967,174.20000000000002,6596.17818,-
391.296782,176.0,6805.5558599999995,-
391.308196,176.0,6838.36878,-
391.318355,176.0,6908.68218,-
391.331521,176.0,6964.15164,-
391.339236,176.0,6986.417549999999,-
391.346527,176.0,7030.949369999999,-
391.366632,176.0,6928.60431,-
391.377751,176.0,6822.3529499999995,-
391.389115,176.0,6723.13293,-
391.396763,176.0,6619.22535,-
391.396831,-,-,1436.437255859375
391.40814,176.0,6494.61438,-
391.419452,176.0,6442.6605899999995,-
391.427038,176.0,6351.6438,-
391.438395,176.0,6346.9562399999995,-
391.47407,176.0,6275.86158,-
391.494004,176.0,6400.4725499999995,-
391.497835,176.0,6477.036029999999,-
391.50892,176.0,6500.86446,-
391.516528,174.20000000000002,6532.896119999999,-
391.527923,174.20000000000002,6559.84959,-
391.53928,174.20000000000002,6551.25573,-
391.546873,174.20000000000002,6564.537149999999,-
391.558311,174.20000000000002,6547.740059999999,-
391.565908,176.0,6566.4902999999995,-
391.605154,176.0,6534.06801,-
391.605222,-,-,1436.437255859375
391.608937,176.0,6489.53619,-
391.616525,176.0,6468.832799999999,-
391.627658,176.0,6478.59855,-
391.638726,176.0,6464.53587,-
391.683176,176.0,6438.75429,-
391.686988,176.0,6296.955599999999,-
391.716355,174.20000000000002,6232.89228,-
391.727739,174.20000000000002,6196.56369,-
391.739065,174.20000000000002,6181.329119999999,-
391.758036,174.20000000000002,6160.62573,-
391.793077,174.20000000000002,6135.23478,-
391.79654,174.20000000000002,6139.141079999999,-
391.81303,-,-,1436.437255859375
391.828104,176.0,6114.140759999999,-
391.839475,176.0,6111.406349999999,-
391.847092,176.0,6085.624769999999,-
391.858628,176.0,6103.59375,-
391.86875,174.20000000000002,6078.98406,-
391.876323,174.20000000000002,6053.59311,-
391.929127,176.0,5964.5294699999995,-
391.948099,176.0,5932.10718,-
391.959465,176.0,5955.15435,-
391.966753,176.0,5947.7323799999995,-
391.977852,176.0,5979.76404,-
391.989203,176.0,5969.60766,-
392.059266,176.0,5958.27939,-
392.059312,-,-,1436.437255859375
392.112516,176.0,6106.71879,-
392.151713,174.20000000000002,6466.87965,-
392.190859,176.0,6673.913549999999,-
392.246815,176.0,6725.86734,-
392.246862,174.20000000000002,6275.86158,-
392.286017,176.0,6001.248689999999,-
392.286052,-,-,1436.437255859375
392.378407,174.20000000000002,6016.09263,-
392.417816,174.20000000000002,6423.910349999999,-
392.429174,174.20000000000002,6592.271879999999,-
392.449345,174.20000000000002,6573.91227,-
392.456906,174.20000000000002,6524.692889999999,-
392.522931,174.20000000000002,6532.11486,-
392.522999,-,-,1436.437255859375
392.526795,174.20000000000002,6449.69193,-
392.538139,174.20000000000002,6462.582719999999,-
392.560167,174.20000000000002,6488.364299999999,-
392.56779,174.20000000000002,6542.66187,-
392.579089,174.20000000000002,6566.880929999999,-
392.597999,174.20000000000002,6614.1471599999995,-
392.7086,174.20000000000002,6610.63149,-
392.726524,174.20000000000002,6812.5872,-
392.72657,-,-,1436.437255859375
392.737917,174.20000000000002,6824.3061,-
392.749029,174.20000000000002,6785.2431,-
392.756631,174.20000000000002,6826.259249999999,-
392.768084,174.20000000000002,6820.399799999999,-
392.779452,174.20000000000002,6850.4783099999995,-
392.78706,176.0,6883.29123,-
392.798399,176.0,6901.2602099999995,-
392.809507,176.0,7015.32417,-
392.817147,176.0,7042.668269999999,-
392.849091,176.0,7320.01557,-
392.856575,176.0,7445.017169999999,-
392.866619,176.0,7477.04883,-
392.878066,176.0,7518.45561,-
392.889176,174.20000000000002,7586.0346,-
392.896778,174.20000000000002,7566.5031,-
392.908186,174.20000000000002,7620.01941,-
392.919585,174.20000000000002,7619.238149999999,-
392.927197,174.20000000000002,7582.909559999999,-
392.927279,-,-,1436.437255859375
392.949217,174.20000000000002,7634.08209,-
392.956849,174.20000000000002,7587.597119999999,-
392.968263,174.20000000000002,7643.45721,-
392.979641,174.20000000000002,7655.957369999999,-
392.987228,174.20000000000002,7705.958009999999,-
392.998626,174.20000000000002,7819.63134,-
393.006274,174.20000000000002,7837.20969,-
393.017344,174.20000000000002,7893.85104,-
393.028782,174.20000000000002,7994.24295,-
393.036415,174.20000000000002,8027.83713,-
393.06977,174.20000000000002,8245.027409999999,-
393.077409,174.20000000000002,8268.85584,-
393.088817,174.20000000000002,8399.32626,-
393.096402,174.20000000000002,8438.38926,-
393.107787,174.20000000000002,8464.561469999999,-
393.119259,174.20000000000002,8570.422199999999,-
393.126874,174.20000000000002,8641.12623,-
393.130785,-,-,1436.437255859375
393.138105,174.20000000000002,8704.01766,-
393.168378,174.20000000000002,8709.48648,-
393.176021,174.20000000000002,8827.45674,-
393.1988,174.20000000000002,8946.20826,-
393.206386,174.20000000000002,8987.615039999999,-
393.217812,174.20000000000002,9008.31843,-
393.229236,174.20000000000002,8985.66189,-
393.236836,174.20000000000002,9093.866399999999,-
393.248297,174.20000000000002,9169.64862,-
393.278478,174.20000000000002,9281.75943,-
393.286153,174.20000000000002,9504.0279,-
393.297481,174.20000000000002,9563.40366,-
393.30949,174.20000000000002,9636.45147,-
393.317104,174.20000000000002,9663.404939999999,-
393.328465,174.20000000000002,9746.218499999999,-
393.332396,-,-,1436.437255859375
393.339593,174.20000000000002,9828.64143,-
393.346941,174.20000000000002,9865.360649999999,-
393.35831,174.20000000000002,9894.6579,-
393.388582,174.20000000000002,9915.361289999999,-
393.396195,174.20000000000002,10096.222979999999,-
393.407637,174.20000000000002,10101.691799999999,-
393.419063,174.20000000000002,10095.832349999999,-
393.438025,174.20000000000002,10113.410699999999,-
393.449402,174.20000000000002,10024.34706,-
393.457044,174.20000000000002,9880.20459,-
393.468482,174.20000000000002,9654.81108,-
393.476126,174.20000000000002,9509.10609,-
393.499921,174.20000000000002,9291.525179999999,-
393.507559,174.20000000000002,9203.2428,-
393.518693,174.20000000000002,9088.006949999999,-
393.526327,174.20000000000002,8952.84897,-
393.533971,-,-,1436.437255859375
393.537805,174.20000000000002,8853.62895,-
393.548874,174.20000000000002,8746.98696,-
393.560267,174.20000000000002,8677.845449999999,-
393.567834,174.20000000000002,8559.09393,-
393.579239,174.20000000000002,8453.233199999999,-
393.603015,174.20000000000002,8320.80963,-
393.606838,174.20000000000002,8070.4158,-
393.618195,174.20000000000002,7931.742149999999,-
393.628897,174.20000000000002,7792.6778699999995,-
393.636524,174.20000000000002,7657.910519999999,-
393.647948,174.20000000000002,7536.8152199999995,-
393.659353,174.20000000000002,7400.87598,-
393.678052,174.20000000000002,7203.217199999999,-
393.689483,174.20000000000002,7103.21592,-
393.715563,174.20000000000002,7007.51157,-
393.719311,174.20000000000002,6799.69641,-
393.726899,174.20000000000002,6684.06993,-
393.736985,174.20000000000002,6594.22503,-
393.737021,-,-,1436.437255859375
393.748423,174.20000000000002,6491.87997,-
393.756078,174.20000000000002,6409.847669999999,-
393.767443,174.20000000000002,6313.752689999999,-
393.778873,174.20000000000002,6232.89228,-
393.797899,174.20000000000002,6068.4370499999995,-
393.828166,174.20000000000002,5980.93593,-
393.839576,174.20000000000002,5773.1207699999995,-
393.847196,174.20000000000002,5713.74501,-
393.858327,174.20000000000002,5686.400909999999,-
393.869744,174.20000000000002,5678.58831,-
393.877386,174.20000000000002,5691.08847,-
393.888773,174.20000000000002,5695.77603,-
393.896418,174.20000000000002,5708.27619,-
393.939833,174.20000000000002,5758.27683,-
393.939901,-,-,1436.437255859375
393.947206,174.20000000000002,5975.46711,-
393.958589,174.20000000000002,6062.5776,-
393.96627,174.20000000000002,6159.063209999999,-
393.977665,174.20000000000002,6270.00213,-
393.989094,174.20000000000002,6370.78467,-
393.996668,174.20000000000002,6537.97431,-
394.008281,174.20000000000002,6626.64732,-
394.01972,174.20000000000002,6868.447289999999,-
394.04787,174.20000000000002,7205.951609999999,-
394.059303,174.20000000000002,7474.31442,-
394.066938,174.20000000000002,7605.95673,-
394.07834,174.20000000000002,7603.61295,-
394.089736,174.20000000000002,7547.36223,-
394.100866,174.20000000000002,7640.7228,-
394.108467,174.20000000000002,7686.426509999999,-
394.119863,174.20000000000002,7693.84848,-
394.127474,174.20000000000002,7706.739269999999,-
394.155562,174.20000000000002,7591.50342,-
394.155629,-,-,1436.437255859375
394.159417,174.20000000000002,7432.907639999999,-
394.166572,174.20000000000002,7368.0630599999995,-
394.178542,174.20000000000002,7317.2811599999995,-
394.186184,174.20000000000002,7203.60783,-
394.197587,174.20000000000002,7123.13805,-
394.209016,174.20000000000002,7051.65276,-
394.216596,174.20000000000002,6996.964559999999,-
394.227975,174.20000000000002,6991.1051099999995,-
394.239386,174.20000000000002,6923.13549,-
394.263181,174.20000000000002,6889.54131,-
394.267043,174.20000000000002,6791.4931799999995,-
394.278425,174.20000000000002,6750.47703,-
394.289847,174.20000000000002,6695.7888299999995,-
394.29746,174.20000000000002,6681.7261499999995,-
394.308908,174.20000000000002,6623.131649999999,-
394.316248,174.20000000000002,6552.818249999999,-
394.327662,174.20000000000002,6446.95752,-
394.3391,174.20000000000002,6348.90939,-
394.346688,174.20000000000002,6242.2674,-
394.368943,174.20000000000002,6133.672259999999,-
394.369025,-,-,1436.437255859375
394.376511,174.20000000000002,5905.934969999999,-
394.387963,174.20000000000002,5808.27747,-
394.399314,174.20000000000002,5718.04194,-
394.407007,174.20000000000002,5625.46263,-
394.418377,174.20000000000002,5548.508519999999,-
394.429475,174.20000000000002,5456.71047,-
394.448168,174.20000000000002,5313.34926,-
394.475981,174.20000000000002,5254.36413,-
394.487462,174.20000000000002,5139.12828,-
394.498842,174.20000000000002,5134.8313499999995,-
394.506497,174.20000000000002,5237.95767,-
394.517867,174.20000000000002,5322.33375,-
394.529294,174.20000000000002,5402.0222699999995,-
394.536908,174.20000000000002,5482.88268,-
394.54837,174.20000000000002,5561.00868,-
394.581456,174.20000000000002,5828.59023,-
394.581524,-,-,1436.437255859375
394.588996,174.20000000000002,6220.3921199999995,-
394.599069,174.20000000000002,6420.394679999999,-
394.606759,174.20000000000002,6657.50709,-
394.618158,174.20000000000002,6853.993979999999,-
394.629275,174.20000000000002,7180.560659999999,-
394.636898,174.20000000000002,7386.42267,-
394.648287,174.20000000000002,7576.659479999999,-
394.659731,174.20000000000002,7758.69306,-
394.667299,174.20000000000002,7786.81842,-
394.697001,174.20000000000002,8042.29044,-
394.708409,174.20000000000002,8070.80643,-
394.719781,174.20000000000002,8177.05779,-
394.727449,174.20000000000002,8223.15213,-
394.738877,174.20000000000002,8265.7308,-
394.750311,174.20000000000002,8450.88942,-
394.757586,174.20000000000002,8530.57794,-
394.768931,174.20000000000002,8588.78181,-
394.776608,176.0,8715.34593,-
394.80039,176.0,8874.722969999999,-
394.800436,-,-,1436.437255859375
394.808049,176.0,9109.4916,-
394.819082,176.0,9239.962019999999,-
394.826739,176.0,9377.46378,-
394.837805,176.0,9439.18332,-
394.849302,176.0,9535.2783,-
394.916618,176.0,9554.02854,-
394.946636,174.20000000000002,9978.64335,-
394.958011,174.20000000000002,10064.19132,-
394.969394,174.20000000000002,10118.879519999999,-
394.976972,174.20000000000002,10140.754799999999,-
394.988004,174.20000000000002,10221.61521,-
394.999393,174.20000000000002,10329.03846,-
395.003213,-,-,1436.437255859375
395.006978,174.20000000000002,10404.430049999999,-
395.018394,174.20000000000002,10525.52535,-
395.050146,174.20000000000002,10589.19804,-
395.05774,174.20000000000002,10732.168619999999,-
395.069117,174.20000000000002,10807.16958,-
395.076539,174.20000000000002,10877.092349999999,-
395.088843,174.20000000000002,10939.983779999999,-
395.096419,174.20000000000002,10968.109139999999,-
395.107761,174.20000000000002,10934.124329999999,-
395.119168,174.20000000000002,10940.76504,-
395.126752,174.20000000000002,10954.82772,-
395.138164,174.20000000000002,10932.95244,-
395.158696,174.20000000000002,10839.201239999999,-
395.170057,174.20000000000002,10650.13632,-
395.177349,174.20000000000002,10748.575079999999,-
395.188488,174.20000000000002,10840.76376,-
395.199906,174.20000000000002,10874.35794,-
395.203722,-,-,1436.437255859375
395.207504,174.20000000000002,10906.780229999998,-
395.218851,174.20000000000002,10962.249689999999,-
395.226399,174.20000000000002,11049.75081,-
395.237793,174.20000000000002,11038.42254,-
395.270082,174.20000000000002,10906.780229999998,-
395.289054,176.0,10356.38256,-
395.296598,176.0,10166.14575,-
395.307997,176.0,10120.83267,-
395.319362,176.0,10155.98937,-
395.327013,176.0,10204.42749,-
395.338434,176.0,10242.318599999999,-
395.349443,176.0,10301.69436,-
395.357045,176.0,10380.99225,-
395.37934,176.0,10446.22746,-
395.386972,176.0,10494.665579999999,-
395.405967,-,-,1436.437255859375
395.409739,176.0,10571.22906,-
395.417316,176.0,10597.7919,-
395.42873,176.0,10669.667819999999,-
395.436315,176.0,10773.96603,-
395.447721,174.20000000000002,10864.59219,-
395.459102,174.20000000000002,10827.091709999999,-
395.485456,174.20000000000002,10607.167019999999,-
395.489288,174.20000000000002,10499.35314,-
395.496902,176.0,10466.149589999999,-
395.508342,176.0,10341.92925,-
395.519252,176.0,10326.694679999999,-
395.52903,176.0,10416.148949999999,-
395.536622,176.0,10468.10274,-
395.547763,176.0,10509.11889,-
395.558898,176.0,10543.1037,-
395.59879,176.0,10557.557009999999,-
395.606386,176.0,10644.27687,-
395.606422,-,-,1436.437255859375
395.617823,176.0,10678.26168,-
395.629207,176.0,10683.7305,-
395.648195,176.0,10716.93405,-
395.65955,176.0,10711.85586,-
395.667206,176.0,10669.667819999999,-
395.678609,176.0,10566.5415,-
395.718442,176.0,10573.963469999999,-
395.729075,176.0,10549.35378,-
395.736739,176.0,10525.91598,-
395.748107,176.0,10567.32276,-
395.759545,176.0,10656.77703,-
395.767157,176.0,10786.46619,-
395.778536,176.0,10902.4833,-
395.789637,176.0,10964.59347,-
395.797256,174.20000000000002,10942.32756,-
395.821519,-,-,1436.437255859375
395.829082,174.20000000000002,11112.64224,-
395.836352,174.20000000000002,11224.36242,-
395.847445,174.20000000000002,11261.47227,-
395.858895,174.20000000000002,11206.00281,-
395.86646,174.20000000000002,11161.86162,-
395.888741,174.20000000000002,11069.672939999999,-
395.896337,174.20000000000002,11009.12529,-
395.907456,174.20000000000002,10942.32756,-
395.932747,174.20000000000002,10898.96763,-
395.936605,174.20000000000002,10783.73178,-
395.948003,174.20000000000002,10781.387999999999,-
395.959232,176.0,10748.575079999999,-
395.967417,176.0,10664.198999999999,-
395.978882,176.0,10538.41614,-
395.986482,176.0,10237.240409999999,-
396.009046,176.0,10205.99001,-
396.016645,176.0,10283.72538,-
396.04312,176.0,10346.22618,-
396.04319,-,-,1436.437255859375
396.058358,174.20000000000002,10619.276549999999,-
396.069423,174.20000000000002,10748.575079999999,-
396.077039,174.20000000000002,10877.092349999999,-
396.088401,174.20000000000002,11019.6723,-
396.099818,174.20000000000002,11064.204119999999,-
396.107125,174.20000000000002,11041.547579999999,-
396.129919,174.20000000000002,10939.593149999999,-
396.151929,174.20000000000002,10947.01512,-
396.159525,174.20000000000002,10835.29494,-
396.178501,174.20000000000002,10668.49593,-
396.189915,174.20000000000002,10668.49593,-
396.19721,174.20000000000002,10698.574439999999,-
396.208611,174.20000000000002,10678.65231,-
396.220058,174.20000000000002,10628.65167,-
396.227642,174.20000000000002,10591.151189999999,-
396.238791,174.20000000000002,10572.40095,-
396.259327,174.20000000000002,10550.525669999999,-
396.259398,-,-,1436.437255859375
396.266989,174.20000000000002,10246.61553,-
396.278083,174.20000000000002,9991.14351,-
396.28954,174.20000000000002,9908.72058,-
396.297107,174.20000000000002,9758.328029999999,-
396.308527,176.0,9640.357769999999,-
396.319939,176.0,9591.13839,-
396.327247,176.0,9630.59202,-
396.33868,176.0,9727.07763,-
396.366867,176.0,9835.67277,-
396.3669,174.20000000000002,10102.082429999999,-
396.378227,174.20000000000002,10241.927969999999,-
396.388997,174.20000000000002,10402.08627,-
396.396489,174.20000000000002,10569.275909999998,-
396.406536,174.20000000000002,10467.712109999999,-
396.417994,174.20000000000002,10490.75928,-
396.42935,174.20000000000002,10544.66622,-
396.437017,174.20000000000002,10466.149589999999,-
396.448146,174.20000000000002,10277.08467,-
396.479533,174.20000000000002,10184.11473,-
396.479601,-,-,1436.437255859375
396.487194,174.20000000000002,10007.9406,-
396.498568,174.20000000000002,10063.41006,-
396.510022,174.20000000000002,10083.722819999999,-
396.51762,174.20000000000002,10032.55029,-
396.529073,174.20000000000002,9948.56484,-
396.536693,174.20000000000002,10086.45723,-
396.548078,174.20000000000002,10077.47274,-
396.559519,174.20000000000002,10137.23913,-
396.56715,174.20000000000002,10194.66174,-
396.598292,174.20000000000002,9889.57971,-
396.609725,174.20000000000002,9446.60529,-
396.617322,174.20000000000002,9184.101929999999,-
396.628744,174.20000000000002,9086.0538,-
396.640087,174.20000000000002,9174.72681,-
396.659123,174.20000000000002,8964.177239999999,-
396.670125,174.20000000000002,8678.236079999999,-
396.677732,174.20000000000002,8664.56403,-
396.700393,174.20000000000002,8722.767899999999,-
396.700439,-,-,1436.437255859375
396.707981,174.20000000000002,8771.98728,-
396.719365,174.20000000000002,8818.472249999999,-
396.727005,174.20000000000002,8751.283889999999,-
396.73806,174.20000000000002,8700.501989999999,-
396.749492,174.20000000000002,8739.174359999999,-
396.75707,174.20000000000002,8786.04996,-
396.779606,174.20000000000002,8652.84513,-
396.787194,174.20000000000002,8758.31523,-
396.817477,174.20000000000002,8999.333939999999,-
396.828902,174.20000000000002,9057.92844,-
396.839484,174.20000000000002,9007.9278,-
396.846977,174.20000000000002,8955.97401,-
396.859324,174.20000000000002,8817.30036,-
396.867002,174.20000000000002,8825.50359,-
396.878411,174.20000000000002,8768.080979999999,-
396.889497,174.20000000000002,8711.048999999999,-
396.897148,174.20000000000002,8654.798279999999,-
396.919799,-,-,1436.437255859375
396.927063,174.20000000000002,8754.79956,-
396.938498,174.20000000000002,8840.738159999999,-
396.949905,174.20000000000002,8959.880309999999,-
396.95751,174.20000000000002,8987.224409999999,-
396.968941,174.20000000000002,8981.364959999999,-
396.976471,174.20000000000002,9053.63151,-
396.987907,174.20000000000002,9190.352009999999,-
396.999342,174.20000000000002,9257.930999999999,-
397.00668,174.20000000000002,9293.86896,-
397.027255,174.20000000000002,9225.89934,-
397.038689,174.20000000000002,9197.77398,-
397.050113,174.20000000000002,9150.507749999999,-
397.057733,174.20000000000002,9060.662849999999,-
397.069163,174.20000000000002,9127.06995,-
397.076471,174.20000000000002,9145.82019,-
397.087915,174.20000000000002,9188.78949,-
397.099252,174.20000000000002,9209.88351,-
397.106893,174.20000000000002,9307.15038,-
397.135087,174.20000000000002,9439.57395,-
397.135169,-,-,1436.437255859375
397.138898,174.20000000000002,9552.46602,-
397.150303,174.20000000000002,9549.731609999999,-
397.157875,174.20000000000002,9611.841779999999,-
397.169007,174.20000000000002,9660.67053,-
397.187775,174.20000000000002,9636.8421,-
397.199149,174.20000000000002,9589.575869999999,-
397.206746,174.20000000000002,9657.93612,-
397.217811,174.20000000000002,9789.57843,-
397.245784,174.20000000000002,9877.079549999999,-
397.249609,174.20000000000002,9984.89343,-
397.257205,174.20000000000002,9918.0957,-
397.268577,174.20000000000002,9907.15806,-
397.279873,174.20000000000002,9908.32995,-
397.289909,174.20000000000002,9847.00104,-
397.297572,174.20000000000002,9790.75032,-
397.309008,174.20000000000002,9730.202669999999,-
397.320396,174.20000000000002,9679.420769999999,-
397.327686,174.20000000000002,9772.39071,-
397.335281,-,-,1436.437255859375
397.353734,174.20000000000002,9790.75032,-
397.357572,174.20000000000002,9861.84498,-
397.380057,174.20000000000002,9863.79813,-
397.387652,174.20000000000002,9926.298929999999,-
397.399015,174.20000000000002,9937.23657,-
397.41014,174.20000000000002,9969.65886,-
397.417752,174.20000000000002,9966.924449999999,-
397.428902,174.20000000000002,9884.11089,-
397.440309,174.20000000000002,9886.845299999999,-
397.462961,174.20000000000002,9902.86113,-
397.466773,174.20000000000002,9785.672129999999,-
397.478233,174.20000000000002,9659.10801,-
397.488768,174.20000000000002,9564.96618,-
397.499968,174.20000000000002,9437.230169999999,-
397.574402,174.20000000000002,9376.68252,-
397.57447,-,-,1436.437255859375
397.59287,174.20000000000002,9084.88191,-
397.596608,174.20000000000002,9041.52198,-
397.619373,174.20000000000002,8929.41117,-
397.626656,174.20000000000002,8834.09745,-
397.637964,174.20000000000002,8770.81539,-
397.649067,174.20000000000002,8648.93883,-
397.656741,174.20000000000002,8556.75015,-
397.668061,174.20000000000002,8454.79572,-
397.679084,174.20000000000002,8366.12271,-
397.69865,174.20000000000002,8264.16828,-
397.710058,174.20000000000002,8266.902689999999,-
397.717614,174.20000000000002,8302.05939,-
397.740415,174.20000000000002,8475.499109999999,-
397.747996,174.20000000000002,8486.046119999999,-
397.759149,174.20000000000002,8474.32722,-
397.766776,174.20000000000002,8445.4206,-
397.778058,174.20000000000002,8402.841929999999,-
397.778126,-,-,1436.437255859375
397.800954,174.20000000000002,8384.09169,-
397.808523,174.20000000000002,8310.65325,-
397.81993,174.20000000000002,8277.4497,-
397.827532,174.20000000000002,8262.60576,-
397.838955,174.20000000000002,8254.0119,-
397.850013,174.20000000000002,8217.68331,-
397.857295,174.20000000000002,8192.68299,-
397.868674,174.20000000000002,8187.214169999999,-
397.880021,174.20000000000002,8133.697859999999,-
397.887364,174.20000000000002,8095.025489999999,-
397.909702,174.20000000000002,8022.36831,-
397.920763,174.20000000000002,7991.89917,-
397.928329,174.20000000000002,7989.5553899999995,-
397.939726,174.20000000000002,7949.3205,-
397.947341,174.20000000000002,7940.72664,-
397.958753,174.20000000000002,7964.945699999999,-
397.970181,174.20000000000002,7940.33601,-
397.977772,174.20000000000002,7937.210969999999,-
397.981661,-,-,1436.437255859375
397.988879,174.20000000000002,7930.960889999999,-
398.009104,174.20000000000002,7881.35088,-
398.027843,174.20000000000002,7757.9118,-
398.039255,174.20000000000002,7721.58321,-
398.046552,174.20000000000002,7658.691779999999,-
398.057933,174.20000000000002,7601.659799999999,-
398.069386,174.20000000000002,7524.31506,-
398.076623,174.20000000000002,7457.90796,-
398.113427,174.20000000000002,7350.09408,-
398.117247,174.20000000000002,7246.57713,-
398.128308,174.20000000000002,7209.07665,-
398.13974,174.20000000000002,7180.170029999999,-
398.147366,174.20000000000002,7165.32609,-
398.158708,174.20000000000002,7126.2630899999995,-
398.170147,174.20000000000002,7107.122219999999,-
398.177739,174.20000000000002,7078.2155999999995,-
398.185433,-,-,1436.437255859375
398.189105,174.20000000000002,7040.32449,-
398.196623,174.20000000000002,7029.38685,-
398.226988,174.20000000000002,6980.167469999999,-
398.238369,174.20000000000002,6944.62014,-
398.249572,174.20000000000002,6895.4007599999995,-
398.268847,174.20000000000002,6858.68154,-
398.276572,174.20000000000002,6816.10287,-
398.288072,174.20000000000002,6762.19593,-
398.299679,174.20000000000002,6703.60143,-
398.307416,174.20000000000002,6659.850869999999,-
398.328069,174.20000000000002,6611.02212,-
398.339626,174.20000000000002,6563.36526,-
398.347328,174.20000000000002,6532.896119999999,-
398.35892,174.20000000000002,6496.567529999999,-
398.366689,174.20000000000002,6448.520039999999,-
398.385626,-,-,1436.437255859375
398.389425,174.20000000000002,6350.471909999999,-
398.397032,174.20000000000002,6314.53395,-
398.408415,174.20000000000002,6278.98662,-
398.436607,174.20000000000002,6275.08032,-
398.436654,174.20000000000002,6268.439609999999,-
398.448064,174.20000000000002,6246.95496,-
398.459364,174.20000000000002,6255.93945,-
398.466973,174.20000000000002,6236.01732,-
398.478355,174.20000000000002,6214.53267,-
398.489797,174.20000000000002,6166.48518,-
398.508823,174.20000000000002,6104.76564,-
398.520182,174.20000000000002,6074.687129999999,-
398.540357,174.20000000000002,6024.68649,-
398.547709,174.20000000000002,5962.96695,-
398.559077,174.20000000000002,5955.15435,-
398.566752,174.20000000000002,5928.200879999999,-
398.578104,174.20000000000002,5940.70104,-
398.585784,-,-,1436.437255859375
398.58956,174.20000000000002,5928.591509999999,-
398.597209,174.20000000000002,5943.82608,-
398.608594,174.20000000000002,5930.54466,-
398.620029,174.20000000000002,5977.02963,-
398.627502,174.20000000000002,5976.248369999999,-
398.646003,174.20000000000002,6003.20184,-
398.650662,174.20000000000002,5982.107819999999,-
398.658343,174.20000000000002,5981.717189999999,-
398.669445,174.20000000000002,5946.95112,-
398.677077,174.20000000000002,5981.3265599999995,-
398.688504,174.20000000000002,5981.3265599999995,-
398.699857,174.20000000000002,6011.7957,-
398.707444,174.20000000000002,5994.99861,-
398.718884,174.20000000000002,6010.62381,-
398.730034,174.20000000000002,5981.3265599999995,-
398.758205,174.20000000000002,6041.48358,-
398.769348,174.20000000000002,6019.6083,-
398.776984,174.20000000000002,6061.79634,-
398.788401,174.20000000000002,6049.296179999999,-
398.788468,-,-,1436.437255859375
398.799854,174.20000000000002,6094.218629999999,-
398.807402,174.20000000000002,6072.34335,-
398.818774,174.20000000000002,6107.50005,-
398.829859,174.20000000000002,6069.99957,-
398.837524,174.20000000000002,6101.24997,-
398.861303,174.20000000000002,6027.81153,-
398.868984,174.20000000000002,5902.809929999999,-
398.879992,174.20000000000002,5868.8251199999995,-
398.887631,174.20000000000002,5738.3547,-
398.899036,174.20000000000002,5720.385719999999,-
398.90666,174.20000000000002,5634.83775,-
398.917818,174.20000000000002,5609.4468,-
398.929231,174.20000000000002,5576.633879999999,-
398.940279,174.20000000000002,5562.961829999999,-
398.947844,174.20000000000002,5568.0400199999995,-
398.969632,174.20000000000002,5574.68073,-
398.988654,174.20000000000002,5637.96279,-
398.988722,-,-,1436.437255859375
398.999724,174.20000000000002,5618.04066,-
399.007314,174.20000000000002,5641.0878299999995,-
399.018431,174.20000000000002,5588.74341,-
399.02956,174.20000000000002,5586.79026,-
399.037179,174.20000000000002,5527.80513,-
399.050498,174.20000000000002,5502.80481,-
399.058143,174.20000000000002,5461.398029999999,-
399.089526,174.20000000000002,5345.38092,-
399.108332,174.20000000000002,5295.770909999999,-
399.11986,174.20000000000002,5282.48949,-
399.127661,174.20000000000002,5244.598379999999,-
399.139274,174.20000000000002,5223.11373,-
399.147055,174.20000000000002,5207.0979,-
399.158663,174.20000000000002,5185.22262,-
399.187025,174.20000000000002,5169.98805,-
399.187058,174.20000000000002,5120.37804,-
399.19096,-,-,1436.437255859375
399.198609,174.20000000000002,5075.846219999999,-
399.210277,174.20000000000002,5061.783539999999,-
399.229595,174.20000000000002,5008.2672299999995,-
399.237251,174.20000000000002,4981.31376,-
399.248625,174.20000000000002,4945.76643,-
399.26,174.20000000000002,4941.078869999999,-
399.267597,174.20000000000002,4918.812959999999,-
399.293686,174.20000000000002,4894.5939,-
399.297521,174.20000000000002,4850.45271,-
399.308651,174.20000000000002,4855.5309,-
399.319474,174.20000000000002,4829.74932,-
399.327077,174.20000000000002,4818.03042,-
399.349541,174.20000000000002,4775.84238,-
399.357176,174.20000000000002,4786.78002,-
399.368548,174.20000000000002,4782.48309,-
399.379929,174.20000000000002,4780.920569999999,-
399.400542,-,-,1436.437255859375
399.407767,174.20000000000002,4864.12476,-
399.418414,174.20000000000002,4893.031379999999,-
399.429836,174.20000000000002,4945.3758,-
399.437499,174.20000000000002,4993.42329,-
399.448599,174.20000000000002,5020.76739,-
399.460029,174.20000000000002,5086.0026,-
399.467578,174.20000000000002,5087.565119999999,-
399.478987,174.20000000000002,5159.44104,-
399.49029,174.20000000000002,5181.31632,-
399.508775,174.20000000000002,5244.598379999999,-
